run,reference_step,step,key,layer,module,dtype,hash_changed,changed_element_fraction,mean_abs_delta,relative_l2_delta,max_abs_delta
bf16-native,10,10,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.24.mlp.up_proj.lora_magnitude_vector,24,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.24.self_attn.k_proj.lora_magnitude_vector,24,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.24.self_attn.q_proj.lora_magnitude_vector,24,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.24.self_attn.v_proj.lora_magnitude_vector,24,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.25.mlp.down_proj.lora_magnitude_vector,25,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.25.mlp.up_proj.lora_magnitude_vector,25,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.25.self_attn.k_proj.lora_magnitude_vector,25,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.25.self_attn.q_proj.lora_magnitude_vector,25,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.25.self_attn.v_proj.lora_magnitude_vector,25,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.26.mlp.down_proj.lora_magnitude_vector,26,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.26.mlp.up_proj.lora_magnitude_vector,26,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.26.self_attn.k_proj.lora_magnitude_vector,26,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.26.self_attn.q_proj.lora_magnitude_vector,26,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.26.self_attn.v_proj.lora_magnitude_vector,26,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.27.mlp.down_proj.lora_magnitude_vector,27,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.27.mlp.up_proj.lora_magnitude_vector,27,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.27.self_attn.k_proj.lora_magnitude_vector,27,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.27.self_attn.q_proj.lora_magnitude_vector,27,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.27.self_attn.v_proj.lora_magnitude_vector,27,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.28.mlp.down_proj.lora_magnitude_vector,28,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.28.mlp.up_proj.lora_magnitude_vector,28,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.28.self_attn.k_proj.lora_magnitude_vector,28,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.28.self_attn.q_proj.lora_magnitude_vector,28,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.28.self_attn.v_proj.lora_magnitude_vector,28,v_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.29.mlp.down_proj.lora_magnitude_vector,29,down_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.29.mlp.up_proj.lora_magnitude_vector,29,up_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,100,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,200,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,500,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,1000,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,2000,base_model.model.model.layers.29.self_attn.k_proj.lora_magnitude_vector,29,k_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,10,base_model.model.model.layers.29.self_attn.q_proj.lora_magnitude_vector,29,q_proj,BF16,False,0.0,0.0,0.0,0.0
bf16-native,10,50,base_model.model.model.layers.29.self_attn.q_proj.lora_magnitude_vector,29,q_proj,BF16,False,0.0,0.0,0.0,0.0
