run_id,run,method,seed,snapshot,step,checkpoint_fraction,layer,target_module,quantized_base,delta_direction,delta_magnitude_paper,delta_magnitude_rel,coefficient_update_rel,effective_weight_update_rel,quant_delta_direction,total_delta_direction,quant_delta_magnitude_paper,quant_delta_magnitude_rel,total_delta_magnitude_paper,total_delta_magnitude_rel
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,3,k_proj,True,0.0005079004913568497,0.008299319073557854,0.006240969058126211,0.024370454251766205,0.025148585438728333,0.004433991387486458,0.004937272984534502,0.002929451409727335,0.002254077699035406,0.008917693048715591,0.006690255831927061
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,4,k_proj,True,0.0005613960092887282,0.007942809723317623,0.006061766762286425,0.02554757334291935,0.026244783774018288,0.004474352113902569,0.005030345171689987,0.002844663569703698,0.0022666226141154766,0.008430578745901585,0.0064439899288117886
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,5,k_proj,True,0.0006699866498820484,0.00845538079738617,0.006478640716522932,0.027063529938459396,0.02781868726015091,0.004442457575351,0.0051113152876496315,0.0031254657078534365,0.002616027370095253,0.00908384658396244,0.007001022808253765
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,0,q_proj,True,0.0017140316776931286,0.008160586468875408,0.00924665480852127,0.04257935658097267,0.04347199574112892,0.005027363076806068,0.0067352913320064545,0.0028130982536822557,0.003470277413725853,0.008738030679523945,0.00989463459700346
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,1,q_proj,True,0.0012120254104956985,0.007037995383143425,0.008025660179555416,0.031966399401426315,0.03293415531516075,0.0047023482620716095,0.005908352788537741,0.0021381445694714785,0.0024324259720742702,0.007445096038281918,0.00839361734688282
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,2,q_proj,True,0.0009509837254881859,0.008325649425387383,0.009532205760478973,0.033135175704956055,0.03445872291922569,0.0045654987916350365,0.005509661510586739,0.0020979526452720165,0.0025359545834362507,0.008676278404891491,0.009897112846374512
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,3,q_proj,True,0.0009669961873441935,0.008573450148105621,0.009800275787711143,0.0356965996325016,0.03699754178524017,0.00440638605505228,0.005368193611502647,0.001952337333932519,0.002271284582093358,0.008880458772182465,0.010108445771038532
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,4,q_proj,True,0.001037485315464437,0.008509116247296333,0.009778391569852829,0.03582601621747017,0.03710906207561493,0.004392862319946289,0.005427281837910414,0.0018970712553709745,0.00231612054631114,0.00880927499383688,0.010074600577354431
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,5,q_proj,True,0.0012129928218200803,0.009025064297020435,0.01044711284339428,0.037118859589099884,0.03853769227862358,0.004408698063343763,0.005615257658064365,0.0019197347573935986,0.002335795434191823,0.00936755072325468,0.01081212516874075
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,0,up_proj,True,0.002559307496994734,0.010165533982217312,0.018976090475916862,0.07155072689056396,0.07386786490678787,0.00430744793266058,0.006854279898107052,0.0011459075612947345,0.002140618162229657,0.010210131295025349,0.01907743141055107
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,1,up_proj,True,0.00267638242803514,0.009900890290737152,0.018216487020254135,0.07314103096723557,0.07521030306816101,0.004325379617512226,0.006990567781031132,0.0011851981980726123,0.002246696036309004,0.00997114647179842,0.018355077132582664
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,2,up_proj,True,0.00267576496116817,0.009835513308644295,0.018149515613913536,0.07313521951436996,0.07518472522497177,0.004291764926165342,0.006955625023692846,0.001163523062132299,0.002158851595595479,0.009906935505568981,0.018269961699843407
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,3,up_proj,True,0.002934772055596113,0.009773654863238335,0.01844036765396595,0.07661883533000946,0.07863621413707733,0.0042911251075565815,0.007211902644485235,0.00114957126788795,0.0021712121088057756,0.009845192544162273,0.01856800727546215
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,4,up_proj,True,0.00243576942011714,0.009967861697077751,0.0192863792181015,0.06970978528261185,0.0722271278500557,0.004333925433456898,0.006757934112101793,0.0011368996929377317,0.0022223382256925106,0.01000878307968378,0.019375236704945564
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,5,up_proj,True,0.002406893065199256,0.010056297294795513,0.019361330196261406,0.06925611197948456,0.07179799675941467,0.0042980327270925045,0.006693560164421797,0.0011323897633701563,0.0021980542223900557,0.01010859850794077,0.019460413604974747
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,0,v_proj,True,0.003508005291223526,0.008903143927454948,0.026887936517596245,0.0813179686665535,0.08532138168811798,0.004988955333828926,0.008482825011014938,0.0008926832815632224,0.0027039579581469297,0.008802294731140137,0.026669327169656754
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,1,v_proj,True,0.0028884257189929485,0.008820855990052223,0.022101381793618202,0.0725182518362999,0.07556866109371185,0.004333116579800844,0.007213277276605368,0.0008291953708976507,0.002113817259669304,0.008866867981851101,0.02218046598136425
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,2,v_proj,True,0.0049097249284386635,0.009080366231501102,0.027092808857560158,0.09266114234924316,0.09602620452642441,0.004309820011258125,0.009189853444695473,0.0006995155708864331,0.002149685751646757,0.009135262109339237,0.027219846844673157
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,3,v_proj,True,0.003273788606747985,0.00957094319164753,0.024364782497286797,0.07710064947605133,0.08056523650884628,0.004290672019124031,0.0075500281527638435,0.0008158115670084953,0.0021462617442011833,0.009652596898376942,0.02453801780939102
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,4,v_proj,True,0.0029803260695189238,0.009026958607137203,0.021357808262109756,0.07103559374809265,0.07391399890184402,0.004304157570004463,0.007272954564541578,0.000888059614226222,0.0021225730888545513,0.009007254615426064,0.021327685564756393
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.75_step_23967,23967,0.75,5,v_proj,True,0.004005712457001209,0.00914720632135868,0.02603311836719513,0.08705390989780426,0.09047804027795792,0.004305975046008825,0.008290923200547695,0.0007535541080869734,0.002144720172509551,0.009166302159428596,0.026068946346640587
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,0,down_proj,True,0.0020857788622379303,0.010410282760858536,0.010411227121949196,0.0638694241642952,0.06462378054857254,0.004314750898629427,0.006391117814928293,0.0012482025194913149,0.0014129973715171218,0.010472729802131653,0.010462556034326553
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,1,down_proj,True,0.0012729332083836198,0.01027359813451767,0.01017695665359497,0.05029712989926338,0.05122959613800049,0.004331714008003473,0.005599199328571558,0.0012633560691028833,0.0012788188178092241,0.01025073416531086,0.010161537677049637
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,2,down_proj,True,0.0018861473072320223,0.010394986718893051,0.010239800438284874,0.06124935299158096,0.062014881521463394,0.004307334776967764,0.006183336488902569,0.0011845063418149948,0.0011889712186530232,0.010452155955135822,0.010274210013449192
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,3,down_proj,True,0.001937279710546136,0.010348298586905003,0.010456109419465065,0.06166386604309082,0.06247067451477051,0.004318832419812679,0.006248330697417259,0.0011961252894252539,0.0012140438193455338,0.010383311659097672,0.010486993938684464
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,4,down_proj,True,0.002012112643569708,0.010327576659619808,0.01067992951720953,0.06290070712566376,0.0637144222855568,0.004344412591308355,0.006346846465021372,0.0011933307396247983,0.001259102369658649,0.010339288040995598,0.010707054287195206
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,5,down_proj,True,0.0020270247478038073,0.01041555218398571,0.010716487653553486,0.06284940987825394,0.06364712119102478,0.004328716546297073,0.006344136781990528,0.0012075735721737146,0.0012700494844466448,0.010449910536408424,0.010749658569693565
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,0,k_proj,True,0.0010349552612751722,0.007856329903006554,0.006178576499223709,0.03459099680185318,0.035090282559394836,0.005219758488237858,0.006250741891562939,0.004398062825202942,0.003815823933109641,0.009464533999562263,0.007420377340167761
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,1,k_proj,True,0.0008337037288583815,0.006363663822412491,0.005019682459533215,0.022191056981682777,0.022740252315998077,0.004894426558166742,0.0057211387902498245,0.003199758706614375,0.0025638954248279333,0.007300536148250103,0.0057523432187736034
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,2,k_proj,True,0.0005454692873172462,0.008211568929255009,0.006090726237744093,0.02348058857023716,0.0242427047342062,0.00474862614646554,0.0052940393798053265,0.0034918931778520346,0.0028361529111862183,0.009087304584681988,0.0067380862310528755
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,3,k_proj,True,0.0005087909521535039,0.008505485951900482,0.006418526638299227,0.024376042187213898,0.02519945241510868,0.004433991387486458,0.004937955178320408,0.002929451409727335,0.002254077699035406,0.009088235907256603,0.006851548794656992
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,4,k_proj,True,0.0005618256982415915,0.008112066425383091,0.006211891770362854,0.02555057220160961,0.026284266263246536,0.004474352113902569,0.005030775908380747,0.002844663569703698,0.0022666226141154766,0.008617870509624481,0.006598211824893951
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,5,k_proj,True,0.0006703939288854599,0.008663073182106018,0.006636359263211489,0.02706417441368103,0.027858786284923553,0.004442457575351,0.005111738573759794,0.0031254657078534365,0.002616027370095253,0.009271377697587013,0.007152008358389139
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,0,q_proj,True,0.0017129899933934212,0.008342338725924492,0.009461232461035252,0.04255453497171402,0.043496277183294296,0.005027363076806068,0.006734350696206093,0.0028130982536822557,0.003470277413725853,0.008929110132157803,0.010105347260832787
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,1,q_proj,True,0.0012146256631240249,0.007181735709309578,0.00822504609823227,0.031986285001039505,0.03300314396619797,0.0047023482620716095,0.0059110610745847225,0.0021381445694714785,0.0024324259720742702,0.007595623843371868,0.008586646988987923
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,2,q_proj,True,0.0009517716825939715,0.008618195541203022,0.009865541942417622,0.033145491033792496,0.034563664346933365,0.0045654987916350365,0.005510490387678146,0.0020979526452720165,0.0025359545834362507,0.008965856395661831,0.010226746089756489
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,3,q_proj,True,0.000967782165389508,0.008862683549523354,0.010142646729946136,0.03570764511823654,0.037101686000823975,0.00440638605505228,0.005369043909013271,0.001952337333932519,0.002271284582093358,0.009162047877907753,0.010436917655169964
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,4,q_proj,True,0.0010380222229287028,0.008770126849412918,0.010093512944877148,0.03583631291985512,0.03720606863498688,0.004392862319946289,0.005427777301520109,0.0018970712553709745,0.00231612054631114,0.009065795689821243,0.010376336053013802
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,5,q_proj,True,0.0012133640702813864,0.00928268302232027,0.01076835673302412,0.03712635487318039,0.038635700941085815,0.004408698063343763,0.00561563903465867,0.0019197347573935986,0.002335795434191823,0.009626447223126888,0.011125149205327034
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,0,up_proj,True,0.0025621356908231974,0.010549470782279968,0.019710872322320938,0.07159049808979034,0.07409744709730148,0.00430744793266058,0.0068571302108466625,0.0011459075612947345,0.002140618162229657,0.010594642721116543,0.019809313118457794
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,1,up_proj,True,0.002679126802831888,0.010270364582538605,0.01888810656964779,0.07317827641963959,0.07541190087795258,0.004325379617512226,0.006993335206061602,0.0011851981980726123,0.002246696036309004,0.010334768332540989,0.019015805795788765
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,2,up_proj,True,0.002676447154954076,0.0102043766528368,0.01883597858250141,0.07314415276050568,0.07536353170871735,0.004291764926165342,0.00695633003488183,0.001163523062132299,0.002158851595595479,0.010272371582686901,0.01894853450357914
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,3,up_proj,True,0.0029357396997511387,0.010109399445354939,0.019076785072684288,0.07663223147392273,0.07880344986915588,0.0042911251075565815,0.007212930358946323,0.00114957126788795,0.0021712121088057756,0.010177655145525932,0.019197389483451843
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,4,up_proj,True,0.002437296789139509,0.010305874980986118,0.019949063658714294,0.06973210722208023,0.07242931425571442,0.004333925433456898,0.006759495474398136,0.0011368996929377317,0.0022223382256925106,0.010351304896175861,0.020034613087773323
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,5,up_proj,True,0.0024081473238766193,0.01038987934589386,0.020017173141241074,0.06927408277988434,0.07199554890394211,0.0042980327270925045,0.006694825831800699,0.0011323897633701563,0.0021980542223900557,0.010447502136230469,0.020114174112677574
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,0,v_proj,True,0.003510618582367897,0.009162279777228832,0.027590204030275345,0.08133888244628906,0.0855826660990715,0.004988955333828926,0.008485207334160805,0.0008926832815632224,0.0027039579581469297,0.009071349166333675,0.02737879753112793
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,1,v_proj,True,0.0028864943888038397,0.00905118603259325,0.02270951122045517,0.07249466329813004,0.07573273777961731,0.004333116579800844,0.007211379241198301,0.0008291953708976507,0.002113817259669304,0.009081666357815266,0.02278730273246765
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,2,v_proj,True,0.004911125171929598,0.00927005521953106,0.027760740369558334,0.09266727417707443,0.09623141586780548,0.004309820011258125,0.009191198274493217,0.0006995155708864331,0.002149685751646757,0.009322276338934898,0.027882207185029984
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,3,v_proj,True,0.0032750233076512814,0.009878245182335377,0.025157121941447258,0.07710379362106323,0.08080758899450302,0.004290672019124031,0.007551410235464573,0.0008158115670084953,0.0021462617442011833,0.009946969337761402,0.02531152218580246
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,4,v_proj,True,0.0029808555264025927,0.009310003370046616,0.021939825266599655,0.07103792577981949,0.07408668100833893,0.004304157570004463,0.00727336248382926,0.000888059614226222,0.0021225730888545513,0.009287872351706028,0.021912241354584694
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,final_step_31956,31956,1.0,5,v_proj,True,0.004005790688097477,0.00936554279178381,0.02677076868712902,0.08705167472362518,0.09069279581308365,0.004305975046008825,0.008291032165288925,0.0007535541080869734,0.002144720172509551,0.009397061541676521,0.026796646416187286
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,0,down_proj,True,0.001797068165615201,0.006641523912549019,0.006602908484637737,0.059226587414741516,0.05950547754764557,0.004314750898629427,0.006104286760091782,0.0012482025194913149,0.0014129973715171218,0.006760810501873493,0.0067314752377569675
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,1,down_proj,True,0.001090022618882358,0.0064628878608345985,0.006412547547370195,0.046452440321445465,0.04681973531842232,0.004331714008003473,0.005416847765445709,0.0012633560691028833,0.0012788188178092241,0.0065506817772984505,0.006503446958959103
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,2,down_proj,True,0.0014844831312075257,0.006587453186511993,0.00645355973392725,0.05429844558238983,0.054615385830402374,0.004307334776967764,0.005784002132713795,0.0011845063418149948,0.0011889712186530232,0.0067112259566783905,0.006568532902747393
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,3,down_proj,True,0.0016472407151013613,0.006531454622745514,0.006614093203097582,0.05694064870476723,0.05725301429629326,0.004318832419812679,0.005958696827292442,0.0011961252894252539,0.0012140438193455338,0.006681377533823252,0.006744147278368473
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,4,down_proj,True,0.0016145390691235662,0.006548783276230097,0.006830831058323383,0.05634898319840431,0.05668305605649948,0.004344412591308355,0.0059500280767679214,0.0011933307396247983,0.001259102369658649,0.006658277008682489,0.006942982319742441
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,5,down_proj,True,0.0014463618863373995,0.006612016353756189,0.006752152927219868,0.05300983041524887,0.053368665277957916,0.004328716546297073,0.005767654161900282,0.0012075735721737146,0.0012700494844466448,0.006694866344332695,0.006848183460533619
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,0,k_proj,True,0.0008978214464150369,0.005877438001334667,0.004546596202999353,0.03274737298488617,0.03299945220351219,0.005219758488237858,0.006116035394370556,0.004398062825202942,0.003815823933109641,0.007354277651757002,0.005746530834585428
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,1,k_proj,True,0.0006256669876165688,0.005074617452919483,0.003974415361881256,0.020352445542812347,0.020723219960927963,0.004894426558166742,0.005517655052244663,0.003199758706614375,0.0025638954248279333,0.005829167552292347,0.004578354302793741
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,2,k_proj,True,0.00048153940588235855,0.005519941449165344,0.004046556539833546,0.021958403289318085,0.022312335669994354,0.00474862614646554,0.00522962911054492,0.0034918931778520346,0.0028361529111862183,0.006731845438480377,0.005015901289880276
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,3,k_proj,True,0.00034266040893271565,0.0058953166007995605,0.004452418070286512,0.020730849355459213,0.021196430549025536,0.004433991387486458,0.00477552879601717,0.002929451409727335,0.002254077699035406,0.0068619269877672195,0.005120591260492802
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,4,k_proj,True,0.0003220138605684042,0.0057542044669389725,0.004308250267058611,0.020459970459342003,0.020895423367619514,0.004474352113902569,0.004795920103788376,0.002844663569703698,0.0022666226141154766,0.00626774225383997,0.004735943861305714
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,5,k_proj,True,0.00048300024354830384,0.006012714002281427,0.004528889898210764,0.023450065404176712,0.023866217583417892,0.004442457575351,0.004921755287796259,0.0031254657078534365,0.002616027370095253,0.006869348231703043,0.005203467793762684
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,0,q_proj,True,0.0014454290503636003,0.006178592331707478,0.006840477231889963,0.04100674390792847,0.041458189487457275,0.005027363076806068,0.006468010600656271,0.0028130982536822557,0.003470277413725853,0.006811796221882105,0.007585907354950905
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,1,q_proj,True,0.0009051654487848282,0.005309781525284052,0.005963784176856279,0.028818318620324135,0.029402440413832664,0.0047023482620716095,0.005604448262602091,0.0021381445694714785,0.0024324259720742702,0.005869262386113405,0.006487066857516766
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,2,q_proj,True,0.0008200450101867318,0.005532747600227594,0.006292978301644325,0.030827721580863,0.03143220394849777,0.0045654987916350365,0.005381905008107424,0.0020979526452720165,0.0025359545834362507,0.006042761728167534,0.006861289497464895
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,3,q_proj,True,0.0007462422363460064,0.0057547749020159245,0.006561583839356899,0.032070010900497437,0.03271380811929703,0.00440638605505228,0.005148658994585276,0.001952337333932519,0.002271284582093358,0.006138607859611511,0.0069824643433094025
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,4,q_proj,True,0.0008286434458568692,0.00591083150357008,0.006780553609132767,0.0323876328766346,0.03305840492248535,0.004392862319946289,0.005217328201979399,0.0018970712553709745,0.00231612054631114,0.006271915510296822,0.0071920487098395824
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,5,q_proj,True,0.0009797102538868785,0.006052391603589058,0.007020517252385616,0.03336014226078987,0.03406252712011337,0.004408698063343763,0.00538412993773818,0.0019197347573935986,0.002335795434191823,0.006481572985649109,0.007464968599379063
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,0,up_proj,True,0.0020077188964933157,0.006523836404085159,0.012165987864136696,0.06329327076673508,0.0643516257405281,0.00430744793266058,0.006305720191448927,0.0011459075612947345,0.002140618162229657,0.006615308579057455,0.012331640347838402
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,1,up_proj,True,0.0022686501033604145,0.006445902865380049,0.011852026917040348,0.06733137369155884,0.06823605298995972,0.004325379617512226,0.00658529344946146,0.0011851981980726123,0.002246696036309004,0.006551378406584263,0.012060148641467094
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,2,up_proj,True,0.002200369257479906,0.006379456724971533,0.011789041571319103,0.06630053371191025,0.06721725314855576,0.004291764926165342,0.006481740158051252,0.001163523062132299,0.002158851595595479,0.006481826305389404,0.011999193578958511
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,3,up_proj,True,0.0023502621334046125,0.00646104896441102,0.012132749892771244,0.06855940818786621,0.06949002295732498,0.0042911251075565815,0.006630010437220335,0.00114957126788795,0.0021712121088057756,0.006559185683727264,0.012321547605097294
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,4,up_proj,True,0.001946505974046886,0.00646615494042635,0.012523926794528961,0.06226469203829765,0.06340450793504715,0.004333925433456898,0.0062716444954276085,0.0011368996929377317,0.0022223382256925106,0.006563927512615919,0.01270427368581295
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,5,up_proj,True,0.0018739079823717475,0.006506383419036865,0.012519147247076035,0.061002325266599655,0.06217478960752487,0.0042980327270925045,0.006162830628454685,0.0011323897633701563,0.0021980542223900557,0.006587561685591936,0.012689311988651752
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,0,v_proj,True,0.002730355132371187,0.006083805114030838,0.01834590919315815,0.07162261754274368,0.07362376153469086,0.004988955333828926,0.007705342955887318,0.0008926832815632224,0.0027039579581469297,0.006015550810843706,0.01815805211663246
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,1,v_proj,True,0.0023162690922617912,0.006006525829434395,0.015323593281209469,0.06524403393268585,0.0668490007519722,0.004333116579800844,0.006632601842284203,0.0008291953708976507,0.002113817259669304,0.006039976142346859,0.015460887923836708
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,2,v_proj,True,0.003934344742447138,0.006001439411193132,0.017940202727913857,0.08231110125780106,0.08389593660831451,0.004309820011258125,0.008218140341341496,0.0006995155708864331,0.002149685751646757,0.006053914315998554,0.018120959401130676
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,3,v_proj,True,0.0025900076143443584,0.006354260258376598,0.016090724617242813,0.06871134787797928,0.0703672394156456,0.004290672019124031,0.006871948949992657,0.0008158115670084953,0.0021462617442011833,0.006448753178119659,0.016323573887348175
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,4,v_proj,True,0.0025704680010676384,0.00619569281116128,0.014691013842821121,0.06614034622907639,0.06754840910434723,0.004304157570004463,0.0068673547357320786,0.000888059614226222,0.0021225730888545513,0.006250705569982529,0.014785569161176682
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.25_step_7989,7989,0.25,5,v_proj,True,0.0029187900945544243,0.006264842115342617,0.017998116090893745,0.07411596924066544,0.07601093500852585,0.004305975046008825,0.007216408383101225,0.0007535541080869734,0.002144720172509551,0.006345060653984547,0.018138470128178596
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,0,down_proj,True,0.0021217097528278828,0.009028449654579163,0.00895417109131813,0.06441852450370789,0.0649373009800911,0.004314750898629427,0.006427207496017218,0.0012482025194913149,0.0014129973715171218,0.009126675315201283,0.009043565951287746
